gene,beta_sex_M_vs_F_mixed,pval_sex_M_vs_F_mixed,qval_sex_M_vs_F_mixed
TBCE,0.018259694371617403,0.8320924488838951,0.9791670712162904
TBCE,-0.04051811995098858,0.6684907137032792,0.9541081826765851
B3GALNT2,-0.09901489723192658,0.27496806541513896,0.8285776535336108
GNG4,-0.43684752184807396,0.024036315862345392,0.46171355651399315
LYST,-0.11574089266223628,0.3967927142113741,0.881232850290986
NID1,-0.09918572608180964,0.540234929686335,0.9285567498408388
GPR137B,-0.04478621482053551,0.5954678605656509,0.9405699469012765
ERO1B,-0.00719017402133325,0.9598070365148996,0.9959621997454869
EDARADD,0.021108743455154663,0.7664122800100676,0.9686509986340802
LGALS8,-0.03958829716628543,0.39023891766684826,0.8784581525536374
HEATR1,0.05419179102435662,0.35593974756692026,0.8633290163330366
MTR,0.0675129445285496,0.3472900420598879,0.8588010248338431
CHRM3,-0.03876197541558907,0.7815230723284455,0.971911851553937
CHRM3-AS2,-0.024414536094583963,0.8066211186587158,0.976222934920792
FH,0.023477119864286747,0.7558405351169756,0.9680038006535261
KMO,-0.09451000942928203,0.41768123829346704,0.8911504502044056
OPN3,-0.17237288874425702,0.10725896717359448,0.6765601250985769
CHML,0.07216407545906102,0.43145706222213387,0.8967718390239864
EXO1,0.024261659175081288,0.7367693793099923,0.9653806976951429
CEP170,-0.036577415073168425,0.6931260745998935,0.9583760183448686
SDCCAG8,-0.056652193266088155,0.5615151501674207,0.9336664984016907
AKT3,-0.05862804715301156,0.599525352169302,0.9423092044294468
AKT3-IT1,-0.0912576940063528,0.3959809676930591,0.8805121148215117
ZBTB18,-0.10484564385978745,0.29407743433632194,0.8399293755683067
ADSS,-0.016983414027851085,0.79279666722825,0.9745027857391245
DESI2,0.004090434097621879,0.935864487728848,0.9911530300123382
COX20,0.035717487791100386,0.42623998203544966,0.8955608993954863
HNRNPU,-0.04036348459727172,0.5997586963115007,0.942396109271356
AL356512.1,0.21309004742064638,0.0016491325322350496,0.16167606714171023
EFCAB2,-0.5550732507157028,0.0004407012273691613,0.07130115840279866
SMYD3,0.04037861371868017,0.5619076921783945,0.9336664984016907
TFB2M,-0.01980141551760088,0.8011091671852336,0.9750992590156781
CNST,-0.046463781198398425,0.4584978935507822,0.905269631056094
AL591623.1,-0.10244499979838907,0.25710823316799625,0.8132590273461675
SCCPDH,0.04096086277277743,0.42251970280131945,0.8937550358806622
LINC01341,-0.24733590000370587,0.009400682053730512,0.34027507583650757
AHCTF1,-0.04118791631691495,0.5573599305022464,0.9323615817385895
ZNF695,-0.10406980842253652,0.38467069603887116,0.8756156155450006
ZNF670,-0.07291332967823244,0.28227819314066094,0.8311350136188315
ZNF669,-0.06595149241997174,0.447444080827323,0.9009506863890473
ZNF124,-0.13568472677775348,0.1560165308625895,0.7280954816524584
AL390728.6,-0.1893967228934349,0.3115670605765698,0.8446790434531791
AL390728.5,-0.19124182650366411,0.08963199765572856,0.6478861217769347
ZNF496,-0.07105723879868787,0.42667865898566204,0.8957950589586353
NLRP3,-0.08766218216982233,0.500914138674784,0.9209414737534525
GCSAML,0.0467741400877632,0.8212903745889302,0.9772333976642704
TRIM58,0.14870175701576452,0.10886861305620328,0.6785844049840092
SH3BP5L,-0.0009649448613886602,0.9878200106406632,0.9985159188138552
ZNF672,0.00368100344352242,0.9563801397836896,0.9944760259869103
ZNF692,-0.0014283871665035565,0.984301771658065,0.9983632960334122
PGBD2,-0.07107261500849243,0.39562616085538727,0.8804500292518446
SH3YL1,-0.004505503973671316,0.9437005687066976,0.9926650798161725
ACP1,-0.005481417815059446,0.8990814190627701,0.9857793539305576
TMEM18,-0.037943008424623954,0.47226266719418963,0.9117571549671628
PXDN,-0.07085419908700764,0.6781151630073572,0.9551678262260945
EIPR1,0.07895311592869621,0.11198676087331542,0.6796851383330231
TRAPPC12,-0.024411133816071438,0.7532117196284271,0.9677013413100319
ADI1,0.037657762784382126,0.7494081176873586,0.966990000740196
AC231981.1,0.087409095335866,0.37537521987284694,0.8716187876361794
AC108488.1,-0.016248605793793294,0.8936983807129835,0.9856950456667515
RNASEH1,0.06216691687782369,0.32746858004647794,0.8463281892042834
RNASEH1-AS1,0.11193014845546717,0.31964223291651706,0.8447828760086475
AC108488.3,0.1535459332787839,0.10868025951923893,0.6785844049840092
RPS7,-0.013041387585195631,0.6635998084465748,0.9541081826765851
CMPK2,0.09024823964451248,0.47780726382792404,0.9154295094562296
RSAD2,0.08400004207612516,0.525258727734658,0.9255750090698822
RNF144A,0.02500671186029839,0.7526818051580381,0.967543928926602
ID2,-0.16085115367220476,0.16943356806543308,0.7401126709844227
KIDINS220,0.012510079282282342,0.8592443324967304,0.9835308807564207
MBOAT2,0.12184347995066604,0.3062606899843302,0.842994572713037
ASAP2,-0.25850667814319167,0.0031631727616479774,0.22812582212009938
ITGB1BP1,-0.06383629697902486,0.3704590309255299,0.8707614889231026
CPSF3,0.02761021857671981,0.5644174503543733,0.9338748537867396
IAH1,0.005483191015755319,0.9380068425083633,0.9911530300123382
ADAM17,-0.039722912388184026,0.7398912535676042,0.9653806976951429
AC073195.1,0.032985756679923324,0.6080332351047357,0.9436866153423603
YWHAQ,0.004432076441448659,0.8976395489426309,0.9857793539305576
TAF1B,0.043207993759177436,0.6124835061780267,0.9449439729864604
AC010969.2,-0.01876739569642085,0.7828068947743054,0.9723192366859662
AC104794.3,0.023332429422743266,0.8712626998874432,0.9845903171747252
KLF11,0.09419282625554676,0.40431690081903315,0.8838119697065555
RRM2,-0.09903784368042913,0.12842883664534657,0.6957657196075161
HPCAL1,-0.10514730123965335,0.29050874812351135,0.8391770623737239
ODC1,-0.04356344685217913,0.5460685045045021,0.9291427217107351
NOL10,0.05674857526878192,0.3809719546404009,0.8732431442541821
PDIA6,-0.025963023839775203,0.7503157632046075,0.9674066367280059
SLC66A3,-0.0902067457090903,0.18484005685526295,0.7572754566069084
ROCK2,-0.014990832050833697,0.8550420024534451,0.9826857916725332
E2F6,0.017808126568959748,0.7301516059505853,0.9653806976951429
LPIN1,-0.21866127663345733,0.12818955142035607,0.6956083284331335
TRIB2,0.2746521787099924,0.07573848218626807,0.628919684897112
NBAS,0.12509146648470815,0.15453793832566312,0.7266232472414529
DDX1,0.14429704290648382,0.014615465198497381,0.3874740587950532
MYCN,0.12472122105150762,0.4572116035638043,0.9043783549793678
FAM49A,-0.1219725113119408,0.4183147343057593,0.8913087348779242
SMC6,0.022187205408158325,0.7524132699133363,0.967543928926602
GEN1,-0.11809491689438137,0.23544626901545218,0.7924065799765799
RDH14,0.005855795573170917,0.9307879805646662,0.9901920201570096
LINC00954,-0.019735032332174916,0.8766559081192653,0.9852630666160184
TTC32,-0.026003177489039502,0.7379565754634899,0.9653806976951429
WDR35,0.03419345286485869,0.45125408545682755,0.9021673445651227
LAPTM4A,0.055268591477573854,0.5397090976662808,0.9285567498408388
PUM2,-0.04137425151997657,0.6014345165471052,0.9424562901374542
RHOB,-0.17450172224280236,0.09634670685259514,0.6577751822490284
HS1BP3,-0.08046090667336867,0.1703588982048384,0.7408987143609773
LDAH,0.03809870450925409,0.5666109265204198,0.9348537249560984
ATAD2B,-0.11319870453627448,0.27559727178620097,0.8286074266447909
UBXN2A,-0.06108066048970318,0.16941366071241193,0.7401126709844227
MFSD2B,0.3508279167418409,0.010299937511856951,0.34964268051843933
WDCP,0.1264986277236337,0.21275503178530797,0.7801297572015791
FKBP1B,-0.03514523036893758,0.6031444284178485,0.9428527178527144
SF3B6,0.07033200492415427,0.04968545781402364,0.5669881857640204
FAM228B,0.0358804903619045,0.6318626045736595,0.9499929855216132
TP53I3,0.2093596750603244,0.08117259669496504,0.6342229656638259
ITSN2,-0.09861057318022425,0.36864332154550916,0.8700307003082441
NCOA1,-0.04456153068999382,0.5326517432373454,0.9258026718299792
PTRHD1,0.0027469172433587557,0.9512038986540767,0.9941325704959467
CENPO,0.010157676649945942,0.846460864042641,0.9813323551724275
ADCY3,-0.17133255596693014,0.04656169021014533,0.5531813015541054
DNAJC27,0.014974015456782966,0.8411446882335241,0.9808238425818498
DNAJC27-AS1,-0.04653612697529094,0.5950648392666082,0.9405699469012765
POMC,0.4263597635854001,0.04791234696434984,0.5632913325693621
DNMT3A,-0.09215098645890457,0.28886935038609063,0.8382018985049076
DTNB,0.07721825312781566,0.34835026138201264,0.8590303166370296
ASXL2,-0.03400329442104952,0.6730484812330302,0.9544408710081597
KIF3C,-0.0913454009157693,0.41923500055845575,0.8914481638162992
RAB10,0.018121750068127662,0.6425955243225707,0.9510740845429746
HADHA,0.09463989488345545,0.19198754528689377,0.7599480537223481
HADHB,-0.0023923803181424546,0.9671899362343778,0.9964371719261144
AC010896.1,-0.10052908471310885,0.21149373537165128,0.7799139071853558
ADGRF3,-0.0978306208002382,0.22589163245095534,0.7865567667752886
SELENOI,0.00574309744941524,0.9369628958194032,0.9911530300123382
SLC35F6,-0.04100468124839345,0.6591793535497597,0.9533042229734956
CENPA,0.0803147324829258,0.4701517690112177,0.9106972588705612
MAPRE3,0.14265841924691952,0.1806345640768241,0.7541635506488225
TMEM214,0.0175887941820872,0.756583864946391,0.9680038006535261
AGBL5,0.09202903745891015,0.13134387110165738,0.7018988049334838
OST4,0.003716705053615848,0.953923960872965,0.9943377656490269
EMILIN1,-0.35493030035053125,0.0039268948340670205,0.2440021273656198
KHK,0.01663675011246006,0.8694241690124168,0.984193966399178
CGREF1,0.28983167898082624,0.03523503330793602,0.5127881868448925
ABHD1,0.00946596764828903,0.9043398257324884,0.9866896356362446
PREB,0.06647417238529171,0.2707068499725782,0.8257778861720626
SLC5A6,-0.014007478028382933,0.8511002288302356,0.9821528928911124
ATRAID,0.10629852701239666,0.06709094653542488,0.6158631402589
CAD,0.17044187011263964,0.02846346770448089,0.48467438436965565
MPV17,-0.026848609633872745,0.5476745236621874,0.9297141398361997
GTF3C2,0.03325648080343003,0.4982224076432161,0.9209414737534525
AC074117.1,-0.021353781629205922,0.7955886407713108,0.9747866644253054
EIF2B4,-0.014251177259433617,0.7490319798572447,0.9668459263387813
SNX17,0.12596475919057676,0.11392796119550908,0.6814900517948735
ZNF513,-0.005002055607448648,0.9459879362610853,0.9935497704186785
PPM1G,0.09248687160022986,0.20487217091525434,0.774802429150153
NRBP1,0.006252387910227037,0.8312891017031682,0.9791670712162904
KRTCAP3,0.06555143172726048,0.754506492769512,0.9677013413100319
IFT172,0.13139853846079505,0.029382966364043642,0.4859003344239904
ZNF512,0.10371048876938055,0.08197865794262021,0.6368114821262838
CCDC121,0.08465836026091868,0.27500475195398,0.8285776535336108
GPN1,0.05500422502941739,0.3587462477352569,0.864936541472165
SUPT7L,-0.01978723261977603,0.6160865775038028,0.9456955471761506
SLC4A1AP,0.041955460350144816,0.49947972438371513,0.9209414737534525
MRPL33,-0.0708384728611475,0.4789606170870687,0.9154747889526302
RBKS,-0.031071437199586414,0.7395953327312119,0.9653806976951429
BABAM2,-0.02124514905012001,0.6964724554418831,0.9595891055354282
AC093690.1,0.024951090948329112,0.8009149872614517,0.9750429101125566
FOSL2,-0.15298282245878572,0.15480372651802496,0.7266232472414529
AC104695.4,-0.07334990742532724,0.5618267432837858,0.9336664984016907
PLB1,-0.1362402586188794,0.24717741007836813,0.8057618281741877
AC092164.1,0.1631164862473048,0.009240101827179974,0.33876107391337107
PPP1CB,-0.06619748799690192,0.4863880446512513,0.9185858006052714
SPDYA,-0.18277333036203136,0.11922408211030916,0.6876109106486339
TRMT61B,-0.03482029015311473,0.5453691308242634,0.9291427217107351
WDR43,0.09562452757814584,0.1471708776321499,0.7193311361646231
CLIP4,0.07426030414696512,0.5768150885765555,0.9358226285077643
YPEL5,-0.03845244786432209,0.5506232488110279,0.9304818783731515
LBH,0.20637308969739016,0.1035403704688281,0.6720500004138208
LCLAT1,0.045849700176079033,0.5289276760259024,0.925603524357907
GALNT14,-0.05574525499121228,0.6072937894887178,0.9436866153423603
EHD3,-0.022834215344965565,0.804549020073335,0.9757965712244293
AL121652.1,-0.1220784348354438,0.1511149986839632,0.7227887751625428
MEMO1,-0.10058580828884545,0.3146950351366208,0.8447828760086475
DPY30,0.11769424616964536,0.04182184351880242,0.5403396387461837
SPAST,-0.018504816572916274,0.7678141910520396,0.9690536701634166
AL121658.1,0.22792636882130896,0.005709543699334548,0.27578763087844066
SLC30A6,0.06238205517794335,0.430531181968522,0.8967718390239864
YIPF4,-0.03340577778807911,0.738260016969514,0.9653806976951429
AL133245.1,-0.08174674390303055,0.29599022347189896,0.8399293755683067
BIRC6,-0.038550147765847316,0.5822578290432223,0.9362087841447958
AL133243.2,-0.013010191057501069,0.9139805236544154,0.9869080713523855
AL133243.3,-0.01145129612612684,0.8935116688982511,0.9856950456667515
TTC27,0.05111504235375356,0.425632441957267,0.8955608993954863
LTBP1,0.2954549233136801,0.10524557421198699,0.6735614964679149
RASGRP3,-0.01327971842916505,0.9063451311102645,0.9867554549145485
FAM98A,0.07675349097714744,0.22852644273184097,0.7891969174613758
CRIM1,-0.07522940373065978,0.5296316226541651,0.925603524357907
FEZ2,0.019418541201023938,0.7207949708732098,0.9640080946246088
STRN,-0.03853910170915983,0.45948455550948875,0.905269631056094
HEATR5B,0.07010730779208466,0.518840000266436,0.9236196317701569
GPATCH11,0.08353431680057558,0.22087529266291317,0.784117099888605
EIF2AK2,0.04853381644695988,0.6946119563750277,0.9589273497193723
CEBPZOS,0.0032494767041285396,0.943958735761406,0.9926650798161725
CEBPZ,0.09953303825001335,0.11982426969125173,0.6876452098244251
AC007390.2,-0.032838727097704704,0.7799543390368913,0.9713302539291635
NDUFAF7,0.030864131300788362,0.6493707406663597,0.9516833540563898
PRKD3,-0.1447763218349254,0.14166824757096347,0.7143016004353121
QPCT,-0.11800150952811413,0.18314039101016177,0.7566363876284243
CDC42EP3,0.06927095041216341,0.5961988398813605,0.9405699469012765
RMDN2,0.06122612491122275,0.5881249928407095,0.9384863871849738
CYP1B1,-0.736188028428498,0.0028896152258851273,0.21853747151194092
ATL2,-0.01655163797851747,0.8162388602016161,0.9772333976642704
HNRNPLL,0.12389794255873927,0.030506481125331893,0.48999184186136846
GALM,-0.020280163583078492,0.8449397143158612,0.9813323551724275
SRSF7,0.02406606370987525,0.6610858386500024,0.9539327381740931
GEMIN6,0.06651505384890356,0.4327285974085072,0.8980967518741717
DHX57,-0.04399462632302427,0.5727594362887034,0.935569242446824
MORN2,0.10448860503522289,0.1450677354245836,0.7174781309209133
SOS1,-0.03121915564971261,0.7225663464945824,0.964479341575951
SOS1-IT1,-0.13198627325539788,0.07184256747865463,0.6255673347219814
MAP4K3,-0.08628755633603374,0.15857071970689385,0.7319897504324999
MAP4K3-DT,-0.021648192130945855,0.6934433276782752,0.9583760183448686
THUMPD2,0.06649541821491671,0.4227266916489436,0.8939922790961624
SLC8A1-AS1,0.022547075218919906,0.8271132350298577,0.9782696841585822
SLC8A1,-0.043757109663569,0.7181714801917368,0.9636708345034791
EML4,-0.04799297126395485,0.5695600597440679,0.9348537249560984
COX7A2L,0.04016879910675663,0.5546464678872263,0.931348793003464
MTA3,-0.11645669747732607,0.12213282945979696,0.6903196174650648
HAAO,-0.2928556123547027,0.0011063923583404219,0.12844827072487267
AC010883.3,0.14918779037376917,0.5203560758450999,0.9237724818954146
ZFP36L2,0.0685478904882197,0.5385099728491376,0.9281852085634538
LINC01126,-0.016504495311994816,0.8335449301787766,0.9792637486116758
AC010883.1,0.500661242395651,0.0002238633943729353,0.042326171778939985
THADA,0.04169718596369137,0.4587577548777577,0.905269631056094
DYNC2LI1,-0.03240240312284628,0.5768225499002303,0.9358226285077643
LRPPRC,0.07220945416220365,0.145603338984862,0.7185130272675224
PPM1B,-0.06277906640308703,0.36275768734144265,0.8672503598200856
PREPL,0.09121932652354217,0.15446534310042562,0.7266232472414529
CAMKMT,0.03975941647890697,0.5421109233205524,0.9285567498408388
SRBD1,0.029189442011641215,0.687211316440987,0.95729310315719
PRKCE,-0.26856070130478443,0.0019403336477877078,0.18212989949269726
EPAS1,-0.27702643669627003,0.0038865245131906845,0.2440021273656198
ATP6V1E2,-0.016472494679060496,0.8920249563146062,0.9856950456667515
RHOQ,-0.08150573769021215,0.45361042839208165,0.9029854407047014
PIGF,0.0007604840071924131,0.9905704497640463,0.9985642106102289
CRIPT,0.05638325652893417,0.23341740984929638,0.791989588506463
SOCS5,0.024160146333638895,0.7268457549149072,0.9653806976951429
MCFD2,-0.014635498659906602,0.7614284196755091,0.9684191451637073
TTC7A,-0.13553589339650587,0.24893091495662178,0.8059990984688872
CALM2,-0.005639249809512128,0.8757890121311271,0.9849649537351689
EPCAM,0.8037099517931657,0.020054238393281763,0.4323275301699898
MSH2,0.09062411986116913,0.27721049605128356,0.8303062956144657
KCNK12,0.05106855266849961,0.5523993991803854,0.9307455185426354
MSH6,0.0002152332271493202,0.9976145403455452,0.9992568097179719
FBXO11,-0.05941023330443156,0.3357844850015713,0.8505755557478
FOXN2,0.04865951945771018,0.4263350016175279,0.8955608993954863
PPP1R21,-0.03856114884729471,0.5521460208162463,0.9306668384843451
STON1,-0.026664990489534128,0.718418423148286,0.9636708345034791
ASB3,-0.09595877727388898,0.2145522719016153,0.7808384264284345
CHAC2,0.19838545540181823,0.006829558217381237,0.2942845492098703
ERLEC1,-0.05218815276325994,0.524521869016487,0.9253594956589184
PSME4,-0.06072976390107633,0.39923210819619803,0.8827845547574232
ACYP2,0.08568639409845902,0.2763448276601983,0.8295359024909785
SPTBN1,-0.05408273950457149,0.6592422381357108,0.9533042229734956
EML6,-0.13083999297363588,0.11794094492797995,0.6840264706931704
RTN4,-0.018718391416568038,0.6958362398077629,0.9595046660510967
CLHC1,-0.04832767980223245,0.7058632846717914,0.9615171441571798
RPS27A,-0.009858189685833256,0.7860063307501532,0.9730050680850727
MTIF2,0.08931207945880128,0.2963945556725962,0.8406025256303976
