gene,beta_sex_M_vs_F,pval_sex_M_vs_F,qval_sex_M_vs_F
HGSNAT,0.0563961757468237,0.4617658657025664,0.8282767004896603
SPIDR,-0.09725582356882784,0.0871778975217428,0.4970420488093302
CEBPD,-0.015677752157501626,0.8903905777421809,0.9730912824870933
PRKDC,0.0819851391145297,0.24445399083505562,0.6836272856052086
MCM4,0.004261987362666463,0.9548586686468408,0.9903898408474555
UBE2V2,-0.008911984447610363,0.9038698171586068,0.9752686801916784
PCMTD1,0.0038888766134551576,0.9579123438571469,0.9907527302825166
AC103769.1,0.03160234521888459,0.7855030990533008,0.9458811296163538
AC064807.1,0.07975914121059274,0.25377853181229754,0.6907925559079399
RB1CC1,-0.036593648181167754,0.5830907864468962,0.8822347564484588
ATP6V1H,-0.017723002015981454,0.735222086229979,0.9327641576004518
TCEA1,0.0640132799156944,0.2576745454836023,0.6943694528787925
LYPLA1,-0.042585798324883226,0.5158310082793623,0.8554741543147023
MRPL15,0.12510646701642011,0.0663242000429326,0.4608226308494782
TMEM68,0.021860259529731314,0.7484300496846504,0.9368878787516947
TGS1,0.14206938699244076,0.00945238623815652,0.2557300607551245
LYN,-0.04990288611380083,0.3599415705585116,0.7700029447653128
RPS20,0.038736764420620295,0.3133898834913883,0.7396627136041397
PLAG1,-0.06457724234418308,0.5356441047218364,0.8623062747219026
CHCHD7,-0.13725293861455762,0.0728144199831601,0.4739748418717902
IMPAD1,-0.051666842038047146,0.26268186408167327,0.6956875408237684
UBXN2B,0.02539607413431677,0.6525323819455364,0.9067631083917187
SDCBP,0.003181586150543688,0.9685246899929438,0.9927864892952187
NSMAF,-0.10085895625078481,0.2079544455464182,0.6514757494088501
TOX,0.020091571522306388,0.8328855968470501,0.9603719128366971
AC090152.1,0.05667411273305336,0.5348455662886488,0.8619912690727999
CA8,-0.14384079281033152,0.439497829394787,0.8198225327679134
RAB2A,-0.058981650600269414,0.12026544065201997,0.5515708151317174
CHD7,-0.01784518664743657,0.8442951465835845,0.962725096805336
ASPH,-0.1715232666830237,0.02738148384967523,0.3590964100800414
GGH,-0.038586777489495384,0.6262376601801697,0.8979397324390344
YTHDF3-AS1,0.06310920895731842,0.40815773068995187,0.8023957208361749
YTHDF3,-0.032364560882225606,0.5052148711349689,0.8478539412124315
AC011978.2,0.03606367826227577,0.6905257858480087,0.9199767147029989
CYP7B1,0.37013783439055126,0.03438970209689276,0.380131627420572
ARMC1,0.13744830773945377,0.08545317589945498,0.49463824586966676
MTFR1,0.1630979420018924,0.047523225571055414,0.41368593554356675
PDE7A,-0.15269868090823513,0.040146629759849846,0.40225646593593684
CRH,-0.48886010774061545,0.09803841391066845,0.5174755705439342
RRS1,0.16943292518975517,0.06684807856608077,0.4634893493455448
ADHFE1,-0.04130707894352887,0.6817074374334464,0.9178321372389293
MYBL1,-0.1477965288976016,0.07352082208137808,0.4756215058988858
VCPIP1,-0.02928288197322847,0.6402189324575869,0.901406114433514
SGK3,-0.011442265797111686,0.8657741533817264,0.9685666090609779
SNHG6,0.031582773349810904,0.717954947313718,0.9248517452695253
COPS5,-0.01999311542488494,0.6457667522210919,0.9031323432852821
CSPP1,-0.018122715097778123,0.8337819179477525,0.9603719128366971
ARFGEF1,-0.03971210308526302,0.5830897494047316,0.8822347564484588
AC021321.1,0.007662666618776126,0.9042180346431998,0.9755648766333056
PREX2,0.3271387387793094,0.0063093793920663,0.22210357881220624
NCOA2,0.015466697081132796,0.8033869694085651,0.9513849805038711
TRAM1,-0.07264617943484614,0.19569020820718155,0.6378122619626336
LACTB2,0.2333675512025303,0.0042471007298873304,0.19137231471194502
TERF1,-0.019358279309005216,0.6035035279199803,0.8888049661172379
RPL7,-0.012892420499536926,0.7730595924771458,0.9438205706322947
RDH10,0.00010915823865110044,0.9990441831861552,0.9994972644483711
STAU2,-0.010793185648396828,0.7919125603192742,0.9474604219819138
UBE2W,-0.08217285702963786,0.10804078847743796,0.5334888639398756
ELOC,-0.045134583202221794,0.40321898293164915,0.7999664694118728
TMEM70,0.024582874671002102,0.6195648937621318,0.8942109853890946
LY96,0.055259586381199016,0.5287926295705176,0.8604057478436159
GDAP1,-0.081796286464174,0.3089358929937991,0.7354452301557418
CRISPLD1,-0.04988948377558408,0.5575945151470377,0.8712455439129018
PEX2,0.044625791626193755,0.42846277381771813,0.8132283493035725
PKIA,0.03447778335119972,0.5600658494113899,0.8732514527988169
ZC2HC1A,0.04644870807723049,0.5932890341802151,0.8861603720989104
IL7,0.10136019122058754,0.27560264345507995,0.7042468490445357
LINC02605,0.00880626256821869,0.948050136580972,0.9877376200319622
MRPS28,0.09553643636633607,0.09690172342101848,0.5146633204075919
TPD52,-0.08727392964731029,0.1847136814602985,0.6281371907161056
AC009812.1,0.0715004888377232,0.39078185039350555,0.7913357705084356
ZBTB10,-0.10358592379648794,0.31743522410736486,0.7420651053135078
AC009812.4,-0.23324018364379623,0.046570441002439115,0.41341807988483176
ZNF704,-0.034208932789232725,0.7737293142930559,0.9438205706322947
PAG1,-0.19825568405173316,0.04741038390798178,0.41368593554356675
FABP5,-0.03629681822765117,0.28842885081857167,0.7162826559791814
IMPA1,-0.09439038565499562,0.1822370956644434,0.6244561941163737
ZFAND1,-0.006374997779411597,0.8836818771159223,0.9717950030137019
CHMP4C,0.12983040416705932,0.13577171656576278,0.5714068173177858
SNX16,-0.16480809040559025,0.1683436681626116,0.6114700306806606
LRRCC1,-0.0545799386756273,0.4818992624714541,0.8386035548346262
E2F5,-0.003413047432546502,0.9625807026017876,0.9916847721674359
RBIS,-0.016866338812015748,0.7741080692059055,0.9438205706322947
CA13,0.03564352639062397,0.6051198533909722,0.8893123644110672
CA1,0.6931863085837364,0.007665074553479359,0.23928048771191696
CA2,0.5989760492167906,0.00489594075198343,0.20000824627547123
AC100801.1,0.724418515354448,0.005013088007011727,0.20188665277486179
WWP1,0.02113255106766411,0.6790794079408996,0.9172024746575047
RMDN1,0.09819867218600753,0.12758642201814444,0.5595568585411311
CPNE3,-0.040218248154369904,0.3821688151207844,0.7843675665899678
AF117829.1,-0.05481553952887598,0.6325172589191429,0.8984817933862949
RIPK2,0.004789938689794647,0.9319168591784709,0.9840069764155677
OSGIN2,0.017047415598659646,0.7989963774798408,0.9499250922772993
NBN,0.05584254749128285,0.2697138323300902,0.6986542379730083
DECR1,0.10369392248650813,0.10863505317535288,0.5334888639398756
TMEM64,0.07979135133286537,0.31724654202732167,0.7420083894354836
NECAB1,0.20001044849680924,0.1565709164494179,0.5991453878754434
C8orf88,0.022167743715806404,0.7012025708346785,0.9218735116305783
PIP4P2,0.10600532669568505,0.2619543319313633,0.6956551413823608
OTUD6B-AS1,0.07290405349466472,0.1263467205171203,0.5581859788933926
OTUD6B,0.08260384626446902,0.2604839741792472,0.694690546470348
LRRC69,-0.13027222775279054,0.12153396931363121,0.5522223198885076
TRIQK,0.05620478763623562,0.4369473957222477,0.8182354022184313
FAM92A,-0.1929441367833567,0.0013805982616516734,0.1384363529637996
AC120053.1,-0.12306017131306868,0.3839130129633681,0.7864915042953597
RBM12B,-0.0062134739514108465,0.9464194086393781,0.9876345601433263
TMEM67,0.09879512018421895,0.36813205063473586,0.7739192856101277
PDP1,0.030990636681967134,0.6972741984236648,0.9210405751645212
GEM,-0.0662441215973283,0.5038150977023185,0.8465870531799808
RAD54B,-0.01063154259130314,0.8708848720289961,0.9695676493599212
FSBP,-0.04021902334348822,0.6026584606662204,0.8888049661172379
VIRMA,0.013718875000537374,0.7839932024129076,0.9456788505547475
DPY19L4,-0.04512407976884434,0.5321953408285067,0.8606081284422948
INTS8,-0.0984825876862739,0.08101418877728032,0.4873837496502571
CCNE2,-0.08421291169819681,0.40905405850105514,0.8030613346662661
NDUFAF6,0.06170378782497264,0.13356630476318365,0.5693272870139731
TP53INP1,0.02529457490671436,0.8141339787893539,0.9547968413863224
PLEKHF2,0.013853119724201422,0.7867869616626921,0.9464611673695713
UQCRB,-0.01678871843096516,0.6996509971246219,0.9210405751645212
MTERF3,-0.027282586970779073,0.7114207805573977,0.9237237505978604
PTDSS1,0.0020131946799782276,0.9677321528930524,0.9927757866658538
CPQ,0.06372082448544085,0.39845956586086917,0.7972805462939477
TSPYL5,0.013179852184134176,0.8900149976113784,0.9730912824870933
MTDH,0.008144627612844063,0.8631068124732865,0.9675685415343795
LAPTM4B,-0.029085931552148198,0.742860516775038,0.9349772898944635
MATN2,-0.15066114168243858,0.19877675863298244,0.6421794428279609
RPL30,-0.007836414434137736,0.8185684193451279,0.956948560188316
RIDA,-0.00795860212866232,0.9144988445737947,0.9784122590070663
POP1,0.11990905788190213,0.07193453737955942,0.47209601441643084
NIPAL2,0.03886923719776076,0.6843027569294757,0.9185104239649672
STK3,-0.02646195922594419,0.6941423780567085,0.9201222550454445
VPS13B-DT,-0.0594386401733832,0.6612292198076961,0.9103855726293207
VPS13B,-0.01975376390544186,0.766843943833887,0.9411478736701128
COX6C,0.016736861468410625,0.7629311416902439,0.9402228470305513
FBXO43,0.016148553477469463,0.8743227330744943,0.9700404317808767
POLR2K,0.021469979890146863,0.6451104940538357,0.9031323432852821
SPAG1,-0.030122315377293762,0.7849843478470597,0.9458811296163538
RNF19A,0.04088903754405899,0.5568862955149723,0.8710644064566501
ANKRD46,-0.019873196114124244,0.791466933912951,0.947445753861273
PABPC1,-0.034773953847594116,0.6553557689434859,0.9077322057069882
AC027373.1,-0.19562559375217436,0.06565553159811124,0.45906847133259404
YWHAZ,-0.06671210991201713,0.1142814394387413,0.5398604293989756
AP003469.4,-0.0857963765460512,0.2808756511481098,0.7092454140823297
ZNF706,-0.06247236423451311,0.06824910951353697,0.46596722458470835
NCALD,-0.16720993809715437,0.013204441931157515,0.2802542318593557
RRM2B,-0.1512558456485015,0.09276147358909737,0.5075613329579548
UBR5-AS1,0.0550528843401475,0.6318619935658286,0.8984817933862949
UBR5,-0.06094839846582228,0.3997703229320464,0.7976951161304969
KLF10,-0.09429859296467605,0.22295101627685354,0.667161763788698
GASAL1,-0.05889088334550065,0.4491720981993691,0.8228708500715363
AZIN1,-0.0757343058383473,0.22682545832866094,0.6687465769149962
AZIN1-AS1,0.11933008470742486,0.06499212392981932,0.4579577581806097
ATP6V1C1,0.022646548225970085,0.663769519237019,0.911310233487061
BAALC-AS2,-0.1919188773817106,0.0779446474303948,0.4835581190513274
BAALC,-0.4064490528236593,0.008587237612315852,0.24816741711050788
BAALC-AS1,-0.0714579307554424,0.517961525421317,0.8576011437760047
FZD6,0.021170492078053424,0.7456025946739049,0.935713699438719
CTHRC1,0.053764334572660354,0.354322608848897,0.7660631400252701
SLC25A32,-0.16360749454727747,0.010877181574180772,0.2684055452518918
DCAF13,-0.026543489270556518,0.5708567615858793,0.8776629455979948
LRP12,-0.1901287569754571,0.04782790081379629,0.41429980050484794
AC027031.2,-0.15800406778094717,0.09557398790278573,0.5139953477383631
OXR1,0.03131714736199062,0.5735355540902036,0.8791421440826347
ANGPT1,0.02830453107759809,0.8153496239682114,0.9553795700109106
EIF3E,-0.023472234715488583,0.6364722060801837,0.8991723897616941
EMC2,0.057240841285529045,0.14374688030477975,0.5814389916901197
NUDCD1,-0.01333114615069418,0.8497689697590025,0.9640225618325727
ENY2,0.04029595961329974,0.16348930249343968,0.6061468929420638
EBAG9,0.10131313265568956,0.043757668550400156,0.41092328435321634
TRPS1,-0.09902892880917707,0.2695171128765655,0.6986542379730083
EIF3H,0.004455256610134253,0.8854809836579836,0.9718268787701186
UTP23,0.03409647652589154,0.37200856264691806,0.7774996581706312
RAD21,0.017659586095095423,0.7191725070098501,0.9256094226742879
MED30,-0.08411599303375014,0.39671092136302855,0.7959475148038572
EXT1,-0.09878043374663156,0.11076572691756181,0.5359630621786197
SAMD12,0.17156909430192208,0.06456772017055643,0.45750446690443514
AC023590.1,-0.11538452517078854,0.2603464839729718,0.694690546470348
CCN3,0.10872048642028385,0.41299714742551563,0.8050465826269921
ENPP2,0.028284933306911675,0.8133991722554204,0.9547968413863224
TAF2,0.0013971791791499034,0.9819058841895184,0.9963734838075086
DSCC1,0.14481785488197835,0.0020043312416768,0.15701837636922014
DEPTOR,-0.05286849023994219,0.5753633239793191,0.8792874906119694
COL14A1,-0.0734589718806431,0.6811161308757823,0.9176887040639518
MRPL13,0.05162660925762695,0.43705588095890113,0.8182354022184313
MTBP,0.06148779340956917,0.4500492403395101,0.822907697754446
SNTB1,0.05946436885510302,0.4564054548685097,0.8258349419876411
LINC01151,0.4467428516227575,0.011291786101416965,0.2684055452518918
ZHX2,-0.08064882563053001,0.4524792888512019,0.8243655701630432
DERL1,-0.006268177569710918,0.8575854687788105,0.9660426608303264
TBC1D31,0.049218816746823095,0.33376513169633115,0.7525920414195297
C8orf76,-0.09713089406557285,0.041210095141880045,0.4049419593896988
ZHX1,-0.007735820266539973,0.8728084436283488,0.9697536087066446
ATAD2,-0.0939578183731917,0.13377095781553133,0.5693272870139731
WDYHV1,0.0309726544756839,0.6465804375981485,0.9034243293623028
FBXO32,-0.11069530663750754,0.23677114617500455,0.6789217700979984
FAM91A1,-0.057068651259369635,0.40956345361987634,0.8031349275595084
TMEM65,-0.06508939161047003,0.3595088906000514,0.7698027061767666
TRMT12,0.09363969164036653,0.08126053055054472,0.4873837496502571
RNF139-AS1,-0.04525350453249961,0.6004080726123686,0.8888049661172379
RNF139,0.03616770742094309,0.5207102552461127,0.8593667005533101
TATDN1,0.00807612267807855,0.7913537791565565,0.947445753861273
NDUFB9,0.11108896750469706,0.0363248272215459,0.3860563067292497
MTSS1,0.1592534956494954,0.2465855731107831,0.6853856878820507
SQLE,-0.007052232379403802,0.9406572160540749,0.9856360434596683
WASHC5,0.04853315325445682,0.36163424393637156,0.7706715401111697
NSMCE2,0.11379219744168272,0.018055101418848172,0.3148941434400407
TRIB1,-0.30911659833887967,0.001646356973379864,0.15132764513649916
LRATD2,0.003061829235163833,0.9679161848642752,0.9927757866658538
PRNCR1,0.0336199246512483,0.734290930055944,0.9323731552657246
MYC,0.18525407558276275,0.15670414577323216,0.5991453878754434
PVT1,0.15920051811275665,0.2747606622961443,0.7033232983187906
LINC00824,0.02853578460255716,0.7998897558629898,0.9506456683669331
CCDC26,0.23164357382404388,0.2085970797921548,0.6518606671077221
FAM49B,-0.12844586562820215,0.020202376806409537,0.32139261948273634
AC022973.3,-0.050659230284340086,0.5598780304460214,0.8730614527548939
ASAP1,0.10258352563298942,0.18236657656062386,0.6244800812853608
ASAP1-IT2,-0.1256757621500451,0.23008254872156808,0.6721728272237408
EFR3A,-0.02451983253505847,0.7582082470044171,0.939224601160045
LRRC6,-0.11869884924306373,0.12413037217226387,0.555205739410234
TMEM71,-0.04020883906784553,0.7287720272387475,0.9304040878270139
PHF20L1,-0.03601034487748229,0.5764762316453964,0.8801752684344754
SLA,-0.18254930330306668,0.045888098643193695,0.41092328435321634
NDRG1,-0.07971166215864693,0.25646429955900224,0.6930505244922323
ST3GAL1,0.08557841547148902,0.21102778386880192,0.654642498246991
AC103706.1,-0.009612799433162567,0.8970558887966396,0.9747056092977732
ZFAT,-0.1186392283557624,0.1154732127546847,0.5408195479699704
AC083843.3,-0.07222343741437219,0.3182194773707276,0.7428488540527249
KHDRBS3,-0.03763265176462473,0.5846824986225794,0.8827679336726559
TRAPPC9,-0.12621152551623022,0.03232831266624647,0.37600838879651877
AC107375.1,-0.10521335051584516,0.24086084386517884,0.6810856540152654
CHRAC1,-0.008074170332736656,0.8718515017577001,0.9697536087066446
AGO2,-0.15291032692798928,0.020913912100163183,0.3257314834166
PTK2,-0.016766833037501122,0.8406540628135948,0.9619312902305049
DENND3,-0.10296467020113226,0.34800713226555147,0.7617367955460294
AC040970.1,-0.0049628261925532685,0.9698489018083333,0.9930163427193156
SLC45A4,0.005813890309625411,0.9360000671532169,0.9844959384011427
PTP4A3,-0.11226697548854037,0.16041206780039907,0.6014792174554404
TSNARE1,0.004192386602568678,0.9332797077247714,0.9840069764155677
ARC,-0.21522691417691325,0.1262032573841198,0.5580026444450117
JRK,0.014762333269996989,0.8722606776044839,0.9697536087066446
THEM6,0.1767241960368477,0.13609068006657918,0.571536608878662
LY6E,0.07762503287988702,0.45809774052727126,0.8269751355181345
LY6H,-0.4138358061008288,0.002178286448446378,0.1619764013013273
ZFP41,0.0610370509275901,0.41972436176214545,0.8100422061901587
GLI4,0.012531995951494783,0.8546422315769211,0.9653562533838648
MINCR,-0.003933340416081074,0.9613587965369773,0.9916847721674359
ZNF696,0.2023794869381525,0.07120572480393549,0.47029888897449607
TOP1MT,-0.08731991318058764,0.3497863661399716,0.7631073582048234
RHPN1,-0.1158231334612028,0.2586398130069444,0.6943694528787925
MAFA,-0.127841169232161,0.3083068067211602,0.7348728423845265
ZC3H3,-0.09898961826219704,0.14292993992834468,0.5794706329515811
AC067930.8,-0.1678860330211945,0.15495078725527023,0.5987284374491365
GSDMD,-0.009150707812897646,0.9181042795950844,0.979370425912358
MROH6,-0.22974391133442096,0.002459419409001632,0.1675333792558111
NAPRT,-0.015475678164099563,0.8715176930215143,0.9695676493599212
EEF1D,-0.018660168826952234,0.7172304442709656,0.9247526855101728
TIGD5,-0.009843534069577706,0.9119498604605354,0.978086731468734
PYCR3,0.21982996465167529,0.014791486664269146,0.28882310612810735
TSTA3,0.10500782867589194,0.10459665120965747,0.5270817958445596
ZNF623,-0.05914940858724303,0.5493524347140506,0.8665168619368129
ZNF707,-0.09868921988236828,0.14557773117681302,0.5846076607573717
SCRIB,-0.08359392953486773,0.21452721138869285,0.6582559003578781
PUF60,0.026504472559301807,0.6107281794242039,0.8909445236073368
AC234917.3,0.037185888696780946,0.601441065741717,0.8888049661172379
AC109322.2,-0.32455413898141483,0.011246188866368549,0.2684055452518918
PLEC,-0.20505762631997437,0.07210163447664285,0.4724441752142796
PARP10,-0.06062357701231752,0.35893711086892754,0.7696244288775514
